,Unnamed: 0,word,one,two,three,four,five,six,seven,False,convergence,correctness
1737,1737,shown,1,3,10,28,40,41,93,94,0.00043200777613997053,0.5668202764976958
1738,1738,showy,0,6,16,32,32,44,84,143,0.0004280077041386745,0.47619047619047616
1739,1739,shrew,0,3,19,38,35,44,92,102,0.0004620083161496907,0.5767634854771784
1740,1740,shrub,0,1,8,25,23,34,44,92,0.00027000486008748155,0.4972677595628415
1741,1741,shrug,0,5,17,19,29,27,53,93,0.00030000540009720173,0.5105263157894737
1742,1742,shuck,0,2,13,21,34,29,88,125,0.00037400673212117816,0.4419642857142857
1743,1743,shunt,0,5,26,43,50,46,150,96,0.0006400115202073637,0.6390977443609023
1744,1744,shush,0,1,10,15,28,18,41,163,0.0002260040680732253,0.30638297872340425
1745,1745,shyly,0,1,11,13,21,33,70,176,0.00029800536409655375,0.30980392156862746
1746,1746,siege,0,3,26,35,36,50,122,147,0.0005440097921762592,0.5050505050505051
1747,1747,sieve,0,1,21,24,39,28,99,177,0.0004240076321373785,0.3896551724137931
1748,1748,sight,0,4,14,25,24,30,125,122,0.0004440079921438586,0.4429223744292237
1749,1749,sigma,0,3,11,28,23,27,33,91,0.00025000450008100147,0.5027322404371585
1750,1750,silky,0,7,18,41,50,46,109,101,0.0005420097561756111,0.6159695817490495
1751,1751,silly,0,3,18,32,42,49,222,144,0.0007320131762371723,0.5
1752,1752,since,0,6,26,52,71,40,258,110,0.0009060163082935493,0.639344262295082
1753,1753,sinew,0,3,21,46,42,41,89,96,0.00048400871215681883,0.6144578313253012
1754,1754,singe,0,4,19,46,47,54,217,118,0.0007740139322507805,0.5902777777777778
1755,1755,siren,0,7,39,45,54,41,198,96,0.0007680138242488365,0.6595744680851063
1756,1756,sissy,0,2,12,22,29,29,87,189,0.00036200651611729013,0.3321554770318021
1757,1757,sixth,0,3,12,23,24,31,64,111,0.00031400565210173786,0.45588235294117646
1758,1758,sixty,0,2,12,26,25,43,77,151,0.00037000666011988213,0.416988416988417
1759,1759,skate,1,6,11,48,61,62,230,108,0.0008380150842715169,0.6363636363636364
1760,1760,skier,0,4,21,33,37,39,178,146,0.0006240112322021796,0.4785714285714286
1761,1761,skiff,0,0,3,9,11,22,23,123,0.0001360024480440648,0.26785714285714285
1762,1762,skill,1,3,5,32,32,34,111,122,0.00043600784814126656,0.4672489082969432
1763,1763,skimp,0,2,10,21,18,16,42,116,0.00021800392407063328,0.366120218579235
1764,1764,skirt,0,2,15,31,53,43,143,106,0.0005740103321859794,0.576
1765,1765,skulk,0,2,9,18,23,30,40,113,0.00024400439207905743,0.4205128205128205
1766,1766,skull,0,3,14,17,29,33,60,109,0.0003120056161010898,0.4682926829268293
1767,1767,skunk,0,1,6,8,16,14,83,155,0.0002560046080829455,0.225
1768,1768,slack,0,4,27,29,40,47,213,124,0.0007200129602332842,0.5424354243542435
1769,1769,slain,0,5,21,47,53,41,199,110,0.0007320131762371723,0.6028880866425993
1770,1770,slang,0,2,21,39,66,36,158,98,0.0006440115922086597,0.6259541984732825
1771,1771,slant,0,2,36,65,70,48,309,92,0.0010600190803434462,0.7060702875399361
1772,1772,slash,0,0,14,32,50,54,198,132,0.000696012528225508,0.5319148936170213
1773,1773,slate,0,6,29,71,74,59,527,104,0.001532027576496377,0.6967930029154519
1774,1774,sleek,0,6,11,24,43,51,104,146,0.00047800860415487476,0.4804270462633452
1775,1775,sleep,0,2,17,42,45,49,168,112,0.0006460116282093078,0.5805243445692884
1776,1776,sleet,0,8,31,53,63,55,247,104,0.0009140164522961413,0.6687898089171974
1777,1777,slept,0,3,24,52,63,42,183,66,0.0007340132122378202,0.736
1778,1778,slice,1,10,42,47,59,50,320,127,0.0010580190443427982,0.6220238095238095
1779,1779,slick,0,3,19,35,46,53,167,106,0.0006460116282093078,0.5954198473282443
1780,1780,slide,0,10,28,41,74,54,286,109,0.0009860177483194698,0.6550632911392406
1781,1781,slime,0,6,26,44,49,72,279,119,0.0009520171363084536,0.6234177215189873
1782,1782,slimy,0,5,24,42,41,47,114,143,0.0005460098281769072,0.5264900662251656
1783,1783,sling,1,5,15,26,49,43,184,113,0.0006460116282093078,0.5515873015873016
1784,1784,slink,0,4,23,40,53,34,179,116,0.0006660119882157878,0.5703703703703704
1785,1785,sloop,0,4,14,24,41,36,139,119,0.000516009288167187,0.5
1786,1786,slope,0,8,28,42,67,53,233,108,0.000862015516279293,0.6470588235294118
1787,1787,slosh,0,5,19,28,35,42,83,138,0.0004240076321373785,0.48314606741573035
1788,1788,sloth,0,5,23,39,51,43,135,99,0.0005920106561918114,0.6192307692307693
1789,1789,slump,0,5,14,26,24,34,91,101,0.0003880069841257143,0.5049019607843137
1790,1790,slung,0,0,12,28,35,40,149,113,0.0005280095041710751,0.5043859649122807
1791,1791,slunk,0,3,14,33,35,50,162,110,0.0005940106921924595,0.5510204081632653
1792,1792,slurp,1,2,15,28,38,40,100,100,0.00044800806414515464,0.5535714285714286
1793,1793,slush,0,5,6,16,35,39,112,148,0.00042600766813802646,0.40562248995983935
1794,1794,slyly,0,0,8,10,20,35,51,195,0.00024800446408035343,0.27238805970149255
1795,1795,smack,0,4,10,23,32,45,108,119,0.0004440079921438586,0.4892703862660944
1796,1796,small,0,3,19,16,43,40,99,125,0.0004400079201425626,0.491869918699187
1797,1797,smart,0,8,21,42,45,50,183,100,0.0006980125642261561,0.6240601503759399
1798,1798,smash,0,1,17,24,36,34,87,131,0.0003980071641289543,0.4609053497942387
1799,1799,smear,0,3,12,29,33,42,140,109,0.000518009324167835,0.5219298245614035
1800,1800,smell,0,1,8,15,29,30,75,132,0.00031600568810238584,0.386046511627907
1801,1801,smelt,1,3,23,32,49,49,144,81,0.0006020108361950515,0.6596638655462185
1802,1802,smile,0,6,28,42,57,49,218,118,0.0008000144002592046,0.6066666666666667
1803,1803,smirk,0,2,7,34,42,41,82,97,0.0004160074881347864,0.5650224215246636
1804,1804,smite,0,9,26,57,51,42,214,109,0.0007980143642585567,0.6292517006802721
1805,1805,smith,0,3,15,31,39,45,73,93,0.0004120074161334904,0.588495575221239
1806,1806,smock,0,5,15,16,31,34,59,117,0.00032000576010368187,0.463302752293578
1807,1807,smoke,0,3,13,30,49,38,98,136,0.0004620083161496907,0.4944237918215613
1808,1808,smoky,0,2,13,25,33,40,60,142,0.000346006228112106,0.44313725490196076
1809,1809,smote,2,4,18,49,42,41,164,133,0.0006400115202073637,0.5397923875432526
1810,1810,snack,0,1,16,37,37,40,143,113,0.0005480098641775552,0.5368852459016393
1811,1811,snail,0,5,17,38,47,47,187,102,0.000682012276220972,0.6015625
1812,1812,snake,0,5,25,42,55,52,222,117,0.0008020144362598527,0.6047297297297297
1813,1813,snaky,1,4,25,40,53,37,95,122,0.0005100091801652429,0.5673758865248227
1814,1814,snare,1,5,28,49,63,45,376,127,0.0011340204123674227,0.60062893081761
1815,1815,snarl,0,4,22,40,36,38,156,114,0.0005920106561918114,0.5511811023622047
1816,1816,sneak,0,3,15,32,43,33,84,90,0.00042000756013608245,0.5833333333333334
1817,1817,sneer,1,7,15,45,45,43,178,121,0.0006680120242164359,0.5631768953068592
1818,1818,snide,0,3,23,41,62,47,215,113,0.0007820140762533726,0.6089965397923875
1819,1819,sniff,0,3,9,7,26,32,38,109,0.00023000414007452133,0.41397849462365593
1820,1820,snipe,0,2,24,53,66,49,229,91,0.0008460152282741089,0.6807017543859649
1821,1821,snoop,0,3,8,25,32,21,75,122,0.0003280059041062739,0.4218009478672986
1822,1822,snore,0,9,16,48,51,53,333,126,0.0010200183603304859,0.5841584158415841
1823,1823,snort,0,2,22,42,49,55,202,93,0.0007440133922410603,0.6463878326996197
1824,1824,snout,2,1,27,30,38,48,161,101,0.0006140110521989395,0.5910931174089069
1825,1825,snowy,1,1,14,30,55,49,83,110,0.00046600838815098674,0.5769230769230769
1826,1826,snuck,0,4,8,15,37,39,62,108,0.0003300059401069219,0.4881516587677725
1827,1827,snuff,0,0,6,8,17,18,23,113,0.00014400259204665685,0.30246913580246915
1828,1828,soapy,0,9,19,51,45,36,145,167,0.0006100109801976436,0.4892966360856269
1829,1829,sober,1,5,47,29,53,37,236,122,0.0008160146882643887,0.5850340136054422
1830,1830,soggy,0,5,13,22,25,29,76,182,0.000340006120110162,0.34057971014492755
1831,1831,solar,0,5,18,39,52,56,199,101,0.0007380132842391163,0.6273062730627307
1832,1832,solid,0,7,34,38,44,41,69,83,0.00046600838815098674,0.6639676113360324
1833,1833,solve,2,4,19,44,56,49,116,119,0.0005800104401879234,0.5938566552901023
1834,1834,sonar,0,8,29,47,59,52,144,82,0.000678012204219676,0.703971119133574
1835,1835,sonic,0,5,19,28,38,42,90,100,0.0004440079921438586,0.5689655172413793
1836,1836,sooth,1,4,19,36,44,42,171,132,0.0006340114122054197,0.5251798561151079
1837,1837,sooty,0,6,17,36,56,53,171,165,0.000678012204219676,0.5045045045045045
1838,1838,sorry,0,8,18,31,40,45,155,174,0.0005940106921924595,0.44936708860759494
1839,1839,sound,0,7,20,35,27,32,174,145,0.0005900106201911635,0.4548872180451128
1840,1840,south,0,6,27,45,54,39,152,89,0.0006460116282093078,0.6576923076923077
1841,1841,sower,0,5,21,29,47,57,294,128,0.0009060163082935493,0.554006968641115
1842,1842,space,0,14,23,49,52,56,214,118,0.0008160146882643887,0.6217948717948718
1843,1843,spade,0,6,20,39,45,44,188,139,0.00068401231222162,0.5255972696245734
1844,1844,spank,0,5,9,31,38,47,101,116,0.0004620083161496907,0.5284552845528455
1845,1845,spare,0,3,30,56,58,58,417,107,0.0012440223924030632,0.657051282051282
1846,1846,spark,2,2,11,35,30,46,119,112,0.0004900088201587628,0.5294117647058824
1847,1847,spasm,0,1,19,16,23,36,58,131,0.0003060055080991458,0.42035398230088494
1848,1848,spawn,0,0,13,25,28,30,70,116,0.00033200597610756995,0.4528301886792453
1849,1849,speak,0,0,9,22,39,45,105,95,0.0004400079201425626,0.5476190476190477
1850,1850,spear,0,3,22,34,45,45,185,85,0.0006680120242164359,0.6367521367521367
1851,1851,speck,0,1,12,34,33,21,51,106,0.00030400547209849776,0.48792270531400966
1852,1852,speed,0,2,13,31,34,44,101,125,0.0004500081001458026,0.4979919678714859
1853,1853,spell,0,2,7,30,30,32,106,119,0.00041400745213413843,0.4590909090909091
1854,1854,spelt,0,5,25,42,57,47,186,68,0.0007240130322345803,0.7213114754098361
1855,1855,spend,0,5,11,34,36,37,77,93,0.0004000072001296023,0.5694444444444444
1856,1856,spent,0,4,10,42,34,55,151,104,0.0005920106561918114,0.5823293172690763
1857,1857,sperm,0,2,11,13,27,39,71,98,0.0003260058681056259,0.4842105263157895
1858,1858,spice,0,8,25,46,53,56,264,115,0.0009040162722929012,0.6204620462046204
1859,1859,spicy,0,9,24,34,46,55,116,121,0.0005680102241840354,0.5813148788927336
1860,1860,spied,0,6,20,38,48,53,121,105,0.0005720102961853313,0.6111111111111112
1861,1861,spiel,0,5,23,47,59,48,176,97,0.0007160128882319882,0.6523297491039427
1862,1862,spike,0,4,15,34,35,44,171,148,0.0006060109081963476,0.4714285714285714
1863,1863,spiky,0,1,21,30,36,44,92,134,0.00044800806414515464,0.49624060150375937
1864,1864,spill,0,3,17,26,38,34,129,124,0.0004940088921600589,0.48760330578512395
1865,1865,spilt,0,5,29,51,59,43,159,78,0.000692012456224212,0.7056603773584905
1866,1866,spine,1,2,26,42,65,55,336,119,0.0010540189723415021,0.6161290322580645
1867,1867,spiny,0,1,25,44,53,49,199,124,0.0007420133562404123,0.581081081081081
1868,1868,spire,0,5,27,43,59,46,287,123,0.0009340168123026214,0.594059405940594
1869,1869,spite,0,4,27,43,46,49,285,131,0.0009080163442941973,0.5633333333333334
1870,1870,splat,1,4,24,38,49,34,79,78,0.0004580082441483947,0.6578947368421053
1871,1871,split,0,2,25,35,53,48,110,64,0.0005460098281769072,0.7180616740088106
1872,1872,spoil,0,5,17,45,43,40,89,85,0.00047800860415487476,0.6382978723404256
1873,1873,spoke,0,1,24,52,46,36,143,115,0.0006040108721956995,0.5802919708029197
1874,1874,spoof,0,1,4,10,16,23,50,144,0.0002080037440673932,0.2727272727272727
1875,1875,spook,0,1,5,13,27,30,75,143,0.0003020054360978498,0.3470319634703196
1876,1876,spool,0,5,10,28,37,33,108,116,0.00044200795614321057,0.49344978165938863
1877,1877,spoon,0,0,10,15,28,39,92,131,0.00036800662411923414,0.4125560538116592
1878,1878,spore,0,4,20,38,50,46,274,139,0.0008640155522799411,0.531986531986532
1879,1879,sport,0,3,24,42,46,40,161,102,0.0006320113762047717,0.603112840466926
1880,1880,spout,0,3,16,32,35,48,138,106,0.0005440097921762592,0.5583333333333333
1881,1881,spray,0,7,39,52,43,39,126,87,0.0006120110161982916,0.6741573033707865
1882,1882,spree,0,5,18,36,57,59,159,143,0.0006680120242164359,0.550314465408805
1883,1883,sprig,0,2,15,25,28,36,30,83,0.0002720048960881296,0.5608465608465608
1884,1884,spunk,0,0,15,17,26,34,92,120,0.00036800662411923414,0.4339622641509434
1885,1885,spurn,0,2,9,15,28,42,62,113,0.00031600568810238584,0.45933014354066987
1886,1886,spurt,0,1,20,40,49,31,118,97,0.000518009324167835,0.592436974789916
1887,1887,squad,0,3,15,15,18,29,25,115,0.00021000378006804122,0.41025641025641024
1888,1888,squat,1,4,11,23,33,39,73,116,0.00036800662411923414,0.4889867841409692
1889,1889,squib,0,1,3,10,15,20,14,120,0.00012600226804082473,0.28994082840236685
1890,1890,stack,0,4,16,20,41,38,164,123,0.0005660101881833873,0.49173553719008267
1891,1891,staff,0,0,5,17,13,18,49,141,0.00020400367206609718,0.27319587628865977
1892,1892,stage,1,4,21,43,36,37,293,156,0.0008700156602818851,0.47651006711409394
1893,1893,staid,0,8,17,41,38,34,123,107,0.0005220093961691311,0.563265306122449
1894,1894,stain,0,7,14,35,48,51,170,93,0.0006500117002106038,0.625
1895,1895,stair,0,2,22,36,67,43,176,98,0.000692012456224212,0.6343283582089553
1896,1896,stake,0,5,21,41,40,43,295,143,0.0008900160202883652,0.5119453924914675
1897,1897,stale,0,4,25,51,66,64,541,109,0.0015020270364866568,0.658307210031348
1898,1898,stalk,0,2,19,30,51,35,192,108,0.0006580118442131959,0.5591836734693878
1899,1899,stall,0,1,16,22,38,44,152,134,0.0005460098281769072,0.4745098039215686
1900,1900,stamp,0,4,9,20,24,31,104,121,0.00038400691212441825,0.42105263157894735
1901,1901,stand,1,6,25,30,33,43,129,113,0.0005340096121730191,0.549800796812749
1902,1902,stank,0,1,9,40,50,52,186,98,0.0006760121682190279,0.608
1903,1903,stare,0,3,26,44,51,63,550,129,0.0014740265324775846,0.5917721518987342
1904,1904,stark,0,6,17,28,46,41,176,104,0.0006280113042034757,0.5702479338842975
1905,1905,start,1,1,17,39,40,51,208,127,0.0007140128522313402,0.5398550724637681
1906,1906,stash,1,1,11,20,29,37,138,154,0.0004740085321535788,0.391304347826087
1907,1907,state,0,6,17,32,36,56,425,166,0.0011440205923706627,0.4696485623003195
1908,1908,stave,1,4,12,20,34,46,297,174,0.0008280149042682769,0.4020618556701031
1909,1909,stead,0,4,14,28,36,33,143,100,0.000516009288167187,0.5348837209302325
1910,1910,steak,0,4,15,20,23,46,147,106,0.0005100091801652429,0.5046728971962616
1911,1911,steal,0,0,15,34,49,37,184,89,0.0006380114842067157,0.6026785714285714
1912,1912,steam,0,5,12,23,39,26,96,92,0.00040200723613025035,0.5329949238578681
1913,1913,steed,0,4,7,28,38,42,104,134,0.0004460080281445066,0.47035573122529645
1914,1914,steel,0,2,26,27,50,57,161,99,0.0006460116282093078,0.6206896551724138
1915,1915,steep,0,3,7,20,26,43,105,139,0.00040800734413219436,0.41596638655462187
1916,1916,steer,0,0,11,38,45,42,213,139,0.0006980125642261561,0.49454545454545457
1917,1917,stein,0,1,16,37,41,28,108,94,0.0004620083161496907,0.5668202764976958
1918,1918,stern,0,1,17,32,51,41,106,73,0.0004960089281607069,0.6604651162790698
1919,1919,stick,0,3,13,26,48,37,103,105,0.00046000828014904267,0.5474137931034483
1920,1920,stiff,0,3,3,8,17,16,62,137,0.00021800392407063328,0.2554347826086957
1921,1921,still,0,3,17,36,33,45,155,111,0.0005780104041872753,0.5469387755102041
1922,1922,stilt,0,5,20,37,39,41,159,127,0.0006020108361950515,0.5278810408921933
1923,1923,sting,0,4,14,26,31,43,175,105,0.0005860105481898674,0.5291479820627802
1924,1924,stink,0,1,15,26,31,47,138,120,0.000516009288167187,0.5
1925,1925,stint,0,1,21,32,47,36,220,137,0.0007140128522313402,0.5
1926,1926,stock,1,2,15,22,42,36,114,109,0.0004640083521503387,0.5198237885462555
1927,1927,stoic,0,2,12,30,25,26,78,114,0.000346006228112106,0.45454545454545453
1928,1928,stoke,0,6,13,30,38,40,195,151,0.0006440115922086597,0.4568345323741007
1929,1929,stole,0,5,18,39,51,66,322,125,0.001002018036324654,0.5888157894736842
1930,1930,stomp,0,4,8,18,32,25,67,107,0.0003080055440997938,0.4484536082474227
1931,1931,stone,0,5,26,44,46,57,306,131,0.0009680174243136377,0.5760517799352751
1932,1932,stony,1,6,28,43,57,41,150,119,0.0006520117362112518,0.5966101694915255
1933,1933,stood,0,2,8,20,18,23,70,153,0.00028200507609136964,0.3169642857142857
1934,1934,stool,0,2,11,29,38,49,99,104,0.00045600820814774664,0.5536480686695279
1935,1935,stoop,0,2,6,20,24,34,122,123,0.0004160074881347864,0.41148325358851673
1936,1936,store,0,8,24,43,54,64,423,108,0.0012320221763991751,0.6411960132890365
1937,1937,stork,0,4,8,22,35,29,146,129,0.00048800878415811486,0.43171806167400884
1938,1938,storm,0,1,18,20,36,40,140,95,0.0005100091801652429,0.5476190476190477
1939,1939,story,1,5,20,30,43,54,180,134,0.0006660119882157878,0.5331010452961672
1940,1940,stout,0,2,13,23,34,35,145,137,0.0005040090721632989,0.4385245901639344
1941,1941,stove,0,1,20,33,42,35,199,145,0.0006600118802138438,0.4746376811594203
1942,1942,strap,0,2,11,27,33,30,87,94,0.0003800068401231222,0.5228426395939086
1943,1943,straw,0,3,12,20,32,35,68,86,0.000340006120110162,0.5425531914893617
1944,1944,stray,0,6,24,31,57,46,169,107,0.0006660119882157878,0.6051660516605166
1945,1945,strip,0,4,11,32,30,43,67,76,0.00037400673212117816,0.6122448979591837
1946,1946,strut,0,5,17,26,26,42,87,109,0.0004060073081315464,0.5155555555555555
1947,1947,stuck,0,2,8,20,40,34,78,104,0.0003640065521179381,0.5
1948,1948,study,0,3,12,35,48,38,76,113,0.0004240076321373785,0.5461847389558233
1949,1949,stuff,0,2,3,11,14,15,38,115,0.00016600298805378498,0.28125
1950,1950,stump,0,1,9,28,31,26,64,80,0.00031800572410303383,0.5428571428571428
1951,1951,stung,0,1,13,16,32,36,115,101,0.00042600766813802646,0.49246231155778897
1952,1952,stunk,0,1,16,26,35,34,126,104,0.0004760085681542268,0.5185185185185185
1953,1953,stunt,1,2,10,26,36,45,149,129,0.0005380096841743152,0.4819277108433735
1954,1954,style,0,4,18,33,36,39,106,123,0.00047200849615293075,0.5138339920948617
1955,1955,suave,0,4,18,28,47,53,177,167,0.0006540117722118998,0.47318611987381703
1956,1956,sugar,0,3,31,40,34,32,67,97,0.00041400745213413843,0.5907172995780591
1957,1957,suing,0,4,21,23,35,36,140,130,0.000518009324167835,0.4779116465863454
1958,1958,suite,0,4,28,64,68,52,340,114,0.0011120200163602944,0.6545454545454545
1959,1959,sulky,0,2,12,40,38,49,108,118,0.0004980089641613549,0.5444015444015444
1960,1960,sully,0,1,14,40,38,38,185,153,0.0006320113762047717,0.4612676056338028
1961,1961,sumac,0,5,13,32,30,28,32,84,0.00028000504009072165,0.5625
1962,1962,sunny,1,2,12,34,32,38,106,176,0.0004500081001458026,0.4033898305084746
1963,1963,super,0,5,31,42,44,35,199,115,0.0007120128162306921,0.5772058823529411
1964,1964,surer,0,6,22,44,50,32,198,144,0.0007040126722281001,0.5167785234899329
1965,1965,surge,0,6,30,49,48,55,202,102,0.0007800140402527245,0.6482758620689655
1966,1966,surly,1,5,21,35,49,59,221,127,0.0007820140762533726,0.5723905723905723
1967,1967,sushi,0,0,10,9,20,14,22,107,0.00015000270004860087,0.33125
1968,1968,swami,0,1,11,24,22,20,35,112,0.0002260040680732253,0.4105263157894737
1969,1969,swamp,0,1,7,20,26,22,70,125,0.0002920052560946097,0.3781094527363184
1970,1970,swarm,0,3,16,29,35,26,89,108,0.0003960071281283063,0.5023041474654378
1971,1971,swash,0,8,9,22,29,29,100,148,0.0003940070921276583,0.39591836734693875
1972,1972,swath,0,2,21,40,33,35,90,106,0.00044200795614321057,0.5527426160337553
1973,1973,swear,1,3,12,25,50,42,148,97,0.0005620101161820912,0.5782608695652174
1974,1974,sweat,0,1,15,41,50,31,135,102,0.0005460098281769072,0.575
1975,1975,sweep,0,4,8,25,30,33,73,130,0.000346006228112106,0.43478260869565216
1976,1976,sweet,0,4,15,37,33,44,140,144,0.0005460098281769072,0.48014440433212996
1977,1977,swell,0,0,9,15,22,38,84,132,0.000336006048108866,0.3888888888888889
1978,1978,swept,0,3,13,29,38,39,106,91,0.00045600820814774664,0.5727699530516432
1979,1979,swift,0,3,8,24,39,35,85,122,0.0003880069841257143,0.47186147186147187
1980,1980,swill,0,5,15,24,23,33,108,137,0.0004160074881347864,0.4219409282700422
1981,1981,swine,0,5,24,35,56,55,262,131,0.000874015732283181,0.5718954248366013
1982,1982,swing,0,3,10,32,25,39,121,106,0.00046000828014904267,0.5069767441860465
1983,1983,swirl,0,5,19,27,27,34,84,123,0.0003920070561270103,0.4765957446808511
1984,1984,swish,0,2,10,15,27,32,41,149,0.0002540045720822975,0.3659574468085106
1985,1985,swoon,0,2,10,27,26,41,73,113,0.0003580064441159941,0.4840182648401826
1986,1986,swoop,0,1,6,12,28,29,55,125,0.00026200471608488955,0.3781094527363184
1987,1987,sword,0,0,13,20,39,29,84,119,0.00037000666011988213,0.4590909090909091
1988,1988,swore,0,1,26,42,42,34,224,148,0.0007380132842391163,0.4948805460750853
1989,1989,sworn,0,6,13,28,23,45,113,108,0.00045600820814774664,0.515695067264574
1990,1990,swung,0,1,5,22,24,26,47,113,0.00025000450008100147,0.4083769633507853
1991,1991,synod,0,3,14,28,25,33,23,82,0.00025200453608164946,0.5567567567567567
1992,1992,syrup,0,1,4,18,31,27,37,84,0.00023600424807646537,0.4909090909090909
1993,1993,tabby,0,0,6,14,21,25,72,149,0.0002760049680894256,0.30697674418604654
1994,1994,table,0,3,29,47,60,41,250,82,0.000860015480278645,0.6870229007633588
1995,1995,taboo,0,2,10,19,28,28,41,80,0.0002560046080829455,0.5209580838323353
1996,1996,tacit,0,2,19,24,40,38,78,97,0.00040200723613025035,0.5590909090909091
1997,1997,tacky,0,3,13,33,21,32,94,120,0.0003920070561270103,0.4594594594594595
1998,1998,taffy,0,3,12,10,20,23,74,142,0.0002840051120920177,0.3238095238095238
1999,1999,taint,0,4,19,35,47,49,171,122,0.0006500117002106038,0.5579710144927537
2000,2000,taken,0,3,16,27,36,31,114,106,0.00045400817214709865,0.5159817351598174
2001,2001,taker,0,2,17,31,35,36,217,117,0.0006760121682190279,0.5084033613445378
2002,2002,tally,0,0,9,29,38,37,203,148,0.0006320113762047717,0.4329501915708812
2003,2003,talon,1,2,25,33,38,37,107,62,0.0004860087481574668,0.6868686868686869
2004,2004,tamer,0,2,19,51,49,44,273,85,0.0008760157682838291,0.66
2005,2005,tango,0,2,13,39,22,28,91,69,0.00039000702012636227,0.6011560693641619
2006,2006,tangy,0,2,15,36,39,40,162,115,0.0005880105841905154,0.5344129554655871
2007,2007,taper,0,5,19,38,48,49,287,90,0.0008920160562890132,0.6385542168674698
2008,2008,tapir,0,2,24,44,44,46,99,51,0.000518009324167835,0.7582938388625592
2009,2009,tardy,0,0,17,44,54,45,172,91,0.0006640119522151399,0.6374501992031872
2010,2010,tarot,0,4,28,36,48,24,91,100,0.0004620083161496907,0.5833333333333334
2011,2011,taste,0,2,14,26,39,33,186,148,0.0006000108001944035,0.4351145038167939
2012,2012,tasty,0,4,18,18,30,36,168,142,0.0005480098641775552,0.4274193548387097
2013,2013,tatty,0,1,10,18,22,33,179,171,0.000526009468170427,0.32941176470588235
2014,2014,taunt,0,4,20,25,24,49,200,130,0.0006440115922086597,0.48412698412698413
2015,2015,tawny,0,3,14,32,43,37,124,116,0.000506009108163947,0.5265306122448979
2016,2016,teach,1,5,19,48,35,42,152,85,0.0006040108721956995,0.6382978723404256
2017,2017,teary,0,4,38,53,62,45,274,88,0.0009520171363084536,0.696551724137931
2018,2018,tease,0,6,18,51,53,46,227,135,0.0008020144362598527,0.5631067961165048
2019,2019,teddy,0,1,7,25,26,24,57,132,0.00028000504009072165,0.386046511627907
2020,2020,teeth,0,1,9,14,26,26,54,126,0.0002600046800842415,0.37623762376237624
2021,2021,tempo,0,2,13,18,22,21,30,58,0.00021200381606868924,0.5671641791044776
2022,2022,tenet,0,1,17,30,35,34,66,146,0.00036600658811858616,0.4448669201520912
2023,2023,tenor,0,6,18,44,41,32,117,68,0.000516009288167187,0.6746411483253588
2024,2024,tense,0,4,23,36,44,38,138,123,0.0005660101881833873,0.5410447761194029
2025,2025,tenth,0,2,13,12,29,35,64,101,0.00031000558010044183,0.4739583333333333
2026,2026,tepee,0,2,14,34,47,38,53,149,0.0003760067681218262,0.4753521126760563
2027,2027,tepid,0,3,19,28,32,29,58,62,0.00033800608410951397,0.6416184971098265
2028,2028,terra,1,4,15,28,26,28,91,81,0.00038600694812506624,0.5573770491803278
2029,2029,terse,0,3,21,34,49,48,180,119,0.0006700120602170839,0.5656934306569343
2030,2030,testy,0,4,13,26,27,40,103,123,0.00042600766813802646,0.4721030042918455
2031,2031,thank,0,2,12,35,31,40,61,94,0.00036200651611729013,0.5607476635514018
2032,2032,theft,0,0,11,12,29,20,30,109,0.00020400367206609718,0.39779005524861877
2033,2033,their,0,3,21,20,51,34,71,72,0.0004000072001296023,0.6417910447761194
2034,2034,theme,1,1,18,26,39,27,65,118,0.0003540063721146981,0.48695652173913045
2035,2035,there,0,1,11,35,43,38,128,121,0.000512009216165891,0.5140562248995983
2036,2036,these,0,3,14,38,40,45,108,114,0.0004960089281607069,0.5511811023622047
2037,2037,theta,0,2,10,21,17,9,44,102,0.0002060037080667452,0.36645962732919257
2038,2038,thick,0,0,15,20,34,31,65,97,0.0003300059401069219,0.5076142131979695
2039,2039,thief,0,2,23,31,41,32,79,87,0.0004160074881347864,0.5972222222222222
2040,2040,thigh,0,2,7,16,14,29,35,117,0.0002060037080667452,0.3675675675675676
2041,2041,thing,0,2,10,21,31,35,114,88,0.00042600766813802646,0.5294117647058824
2042,2042,think,0,5,13,18,38,48,67,82,0.0003780068041224742,0.5980392156862745
2043,2043,third,0,3,16,24,51,37,63,67,0.0003880069841257143,0.6616161616161617
2044,2044,thong,1,5,8,27,34,26,49,81,0.00030000540009720173,0.554945054945055
2045,2045,thorn,0,2,28,28,32,39,72,66,0.00040200723613025035,0.6615384615384615
2046,2046,those,0,9,33,44,55,39,179,90,0.0007180129242326361,0.6666666666666666
2047,2047,three,1,1,22,42,51,43,153,126,0.0006260112682028277,0.5594405594405595
2048,2048,threw,1,2,16,23,41,28,67,78,0.00035600640811534606,0.5873015873015873
2049,2049,throb,0,2,9,16,28,34,39,54,0.0002560046080829455,0.6223776223776224
2050,2050,throw,0,1,14,25,29,26,48,50,0.00028600514809266566,0.6551724137931034
2051,2051,thrum,0,0,6,12,24,29,26,68,0.00019400349206285714,0.5107913669064749
2052,2052,thumb,0,1,5,17,9,21,15,76,0.0001360024480440648,0.4108527131782946
2053,2053,thump,0,1,5,18,24,22,27,69,0.00019400349206285714,0.5035971223021583
2054,2054,thyme,0,2,10,22,26,32,64,102,0.0003120056161010898,0.4742268041237113
