,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
134,5,5,7,4,5,5,8,6,7,3,6,8,6,8,10,4,13,6,6,5,7,4,4,8,4,3,6,5,7,2,4,14,6,6,3,5,7,8,6,7,2,2,6,6,7,4,5,5,4,8,4,6,7,5,5,4,6,4,6,4,3,10,3,5,6,7,6,2,6,5,6,8,6,6,3,4,7,6,7,3,7,2,6,4,16,5,6,6,3,5,14,5,11,5,3,6,8,5,3,5,5,3,4,4,4,6,5,5,6,6,6,2,10,4,5,7,5,3,6,6,5,7,3,7,2,4,2,3,8,6,4,4,6,5,2,5,6,8,6,5,4,12,5,3,9,7,6,7,5,7
135,6,2,1,3,3,4,6,2,3,0,3,4,3,3,6,5,6,7,5,4,2,2,2,5,9,8,2,8,6,2,4,8,4,1,6,7,5,2,4,4,1,6,5,4,3,11,1,5,2,5,4,6,5,5,8,5,6,8,4,2,3,5,4,7,4,1,3,1,2,4,6,8,2,5,2,4,2,6,5,2,5,2,7,6,5,5,2,6,2,5,4,11,2,4,7,5,4,4,5,1,3,4,5,3,4,6,4,5,5,3,6,3,2,8,4,7,2,2,4,3,5,8,2,7,7,6,3,3,3,5,1,6,2,8,3,7,4,2,8,8,4,6,3,4,5,2,2,4,3,1
136,6,5,7,2,5,2,7,7,4,8,8,2,4,5,4,2,3,3,7,7,3,4,3,2,3,2,6,4,5,2,5,4,8,4,3,2,4,3,5,5,13,3,4,7,4,2,3,3,4,4,3,4,5,3,3,5,6,7,6,9,4,8,11,2,3,2,4,3,6,4,5,7,4,9,4,7,2,4,3,7,8,6,6,5,5,4,4,3,5,2,6,6,2,7,6,6,5,3,5,3,10,7,7,6,4,5,4,14,4,8,3,4,2,5,2,5,4,6,3,3,3,4,7,3,2,3,5,6,4,4,4,6,5,8,3,7,11,7,5,2,7,6,7,6,4,4,8,7,4,2
137,3,4,3,3,8,9,3,8,7,11,4,6,3,10,2,7,2,11,9,7,5,2,3,3,8,8,9,2,8,5,5,5,6,5,7,12,9,9,12,7,8,5,11,7,6,7,6,3,4,4,5,5,7,5,8,8,5,5,14,5,2,4,4,6,6,5,7,10,5,8,6,4,12,8,3,4,4,3,6,6,7,2,6,11,8,5,2,6,7,9,6,5,6,4,8,7,6,8,5,4,3,2,17,7,4,6,10,14,6,5,4,2,3,3,5,3,5,4,5,10,10,7,12,14,3,3,12,3,6,2,10,7,3,6,7,13,8,2,3,10,2,11,7,3,2,9,3,4,7,7
138,8,9,7,11,6,5,9,6,7,11,7,9,12,9,6,4,7,6,7,9,8,6,5,11,10,8,15,5,5,6,3,8,9,5,10,4,9,13,8,9,10,5,3,8,4,10,5,8,8,7,9,11,7,3,10,11,10,7,6,5,12,7,16,9,8,9,8,7,5,12,7,5,6,6,5,9,7,11,9,9,8,8,6,6,11,7,10,4,6,7,10,7,9,4,8,7,8,11,11,8,5,9,10,5,8,6,8,3,7,9,9,9,10,7,9,12,8,2,6,13,13,7,6,10,8,6,3,8,7,9,8,11,8,4,11,6,5,7,5,9,7,5,8,5,8,9,5,7,8,12
139,5,7,3,7,7,4,7,1,4,6,6,3,8,7,5,2,4,4,7,5,5,4,6,3,5,4,4,4,6,6,6,3,6,5,6,7,6,4,7,2,3,6,3,6,7,3,5,3,2,6,6,7,6,3,2,5,3,7,4,8,8,7,3,5,9,3,5,8,2,5,3,7,3,3,3,7,8,3,4,5,3,6,5,3,5,6,3,4,4,8,5,9,2,3,6,7,6,5,8,5,6,4,4,7,3,6,2,5,7,5,6,2,4,5,4,2,3,3,2,8,4,4,5,3,9,11,4,3,4,7,8,7,2,5,8,5,6,8,4,3,3,1,6,3,5,9,7,6,4,4
140,4,4,10,13,5,3,4,6,7,8,12,7,10,7,6,7,4,8,9,4,5,7,11,8,2,13,13,6,7,2,10,8,3,4,7,4,3,9,6,3,7,7,9,7,6,11,5,4,4,9,4,8,6,5,7,3,5,12,5,14,13,4,6,9,3,9,17,10,4,6,6,5,8,9,10,6,5,5,12,13,7,9,6,8,6,7,4,11,5,10,12,11,13,9,10,9,7,3,14,4,6,10,13,10,5,4,6,7,4,11,9,12,11,7,8,7,9,3,10,10,6,8,9,6,2,7,8,11,4,6,8,6,6,13,8,3,4,7,14,3,3,10,4,4,5,6,5,7,8,8
141,8,6,8,5,4,6,5,5,4,8,5,5,8,2,2,3,10,6,7,8,6,4,6,6,7,5,4,8,3,8,7,6,5,4,7,4,9,6,8,7,8,2,3,6,5,4,3,6,8,7,6,7,4,9,5,10,6,3,6,5,7,3,6,2,2,5,3,4,3,6,8,5,4,10,6,14,4,12,6,4,7,3,5,6,6,7,6,5,7,8,5,1,6,6,5,7,3,4,8,2,8,7,4,4,6,6,5,4,4,8,3,4,7,5,6,6,4,6,7,6,8,7,6,5,4,6,8,5,5,8,4,5,8,4,5,5,4,4,4,8,9,3,5,4,3,7,6,4,4,3
142,9,2,3,23,4,6,9,7,2,8,13,6,5,2,7,21,6,5,4,10,11,9,3,12,12,7,3,6,7,5,4,16,4,8,3,8,7,3,6,14,3,2,10,3,6,2,5,8,5,10,6,11,6,3,9,4,5,2,4,7,9,5,9,8,5,9,10,5,2,12,9,4,5,2,9,2,20,3,6,2,17,4,3,6,2,15,8,11,18,7,8,3,8,14,2,3,2,7,3,6,9,4,5,10,7,11,3,8,4,14,10,3,4,5,21,7,6,2,10,5,11,11,9,7,10,6,10,5,4,6,4,2,2,2,5,8,6,7,8,6,5,5,5,3,6,8,3,6,5,5
143,6,3,4,8,13,5,6,8,6,4,5,5,6,6,5,5,5,11,5,4,8,7,9,4,3,8,6,4,5,5,4,4,3,8,8,5,4,5,4,4,4,5,5,6,5,3,13,5,10,6,6,5,4,6,5,4,6,11,4,7,8,4,6,4,4,7,6,7,10,8,6,6,4,11,11,2,6,3,3,8,9,8,5,5,5,6,4,8,11,6,5,3,8,3,7,5,5,6,7,13,8,4,7,4,8,4,4,6,5,8,5,7,4,4,6,6,13,6,8,4,7,4,8,7,4,5,4,5,5,3,14,13,4,5,7,8,6,4,8,7,7,8,5,7,5,5,6,4,4,4
144,5,5,5,8,7,3,3,7,5,6,5,9,8,3,5,5,5,5,6,8,6,4,6,6,7,5,11,5,5,7,6,4,7,4,8,5,7,7,4,5,6,4,5,4,12,9,4,11,6,3,10,6,4,7,6,7,3,7,2,3,4,7,9,6,6,3,3,5,6,2,8,5,10,6,5,6,4,11,3,10,5,4,5,4,5,7,4,5,5,5,3,5,3,6,6,6,7,6,5,8,6,6,4,2,6,7,3,4,4,7,4,9,9,6,8,7,3,4,9,6,4,5,2,5,4,5,4,3,7,6,7,3,6,4,3,8,5,4,4,3,10,7,6,7,7,4,8,5,5,3
145,5,6,6,7,4,9,7,6,7,8,5,12,6,5,4,5,10,7,5,5,3,11,4,5,6,5,5,5,4,7,4,6,4,5,4,5,6,4,7,3,5,3,9,6,5,7,3,4,6,7,4,9,5,10,6,10,6,10,6,6,9,7,4,5,4,5,5,5,6,8,5,7,3,10,3,8,11,7,10,5,11,5,3,6,7,7,7,11,8,5,4,7,8,7,7,7,5,9,7,3,5,7,5,14,4,4,5,4,8,5,9,2,12,9,3,8,4,5,5,9,6,5,6,5,5,11,7,6,6,4,4,3,11,4,9,7,6,8,3,6,5,3,3,7,5,6,6,6,4,10
146,5,5,4,4,7,3,5,10,7,8,7,8,4,7,6,3,4,4,5,4,2,5,6,4,9,4,7,5,7,4,7,2,5,4,6,6,3,6,7,4,5,9,5,6,4,4,7,7,5,6,6,3,3,8,10,10,7,7,5,6,7,6,7,3,5,5,4,7,10,3,4,3,4,8,3,8,6,3,4,4,6,6,5,5,4,4,6,5,3,6,4,8,6,5,5,7,6,4,7,7,4,7,11,3,3,10,4,3,6,8,3,4,5,6,3,5,8,3,8,6,4,7,4,6,5,6,6,9,4,3,5,9,6,8,8,6,9,6,3,6,6,4,5,10,7,9,3,2,3,2
147,5,6,10,4,8,6,2,4,11,10,7,7,4,4,5,10,10,4,9,7,6,3,5,8,5,4,3,7,8,4,7,7,13,4,7,9,12,4,5,2,8,12,5,5,7,13,5,2,3,8,8,5,6,6,3,8,7,9,15,14,7,8,4,3,3,5,4,6,9,7,5,7,5,4,3,10,2,8,5,7,4,8,6,10,8,4,4,3,9,7,9,16,11,4,11,11,3,4,3,13,5,6,6,10,4,5,4,8,7,9,3,6,8,5,9,4,5,13,5,2,5,8,4,14,5,7,5,9,13,8,7,8,12,2,7,4,5,9,6,9,8,7,7,8,4,11,3,6,3,5
148,5,7,2,3,4,9,8,7,7,5,5,8,4,6,6,5,7,7,4,5,8,3,8,4,5,4,7,3,4,8,6,6,6,6,6,7,5,5,3,5,6,5,6,4,8,6,4,4,7,2,3,3,7,4,6,7,5,4,9,4,4,3,6,7,5,7,4,7,6,6,5,4,3,2,4,4,4,4,5,6,4,6,8,5,3,5,5,11,5,7,5,5,5,7,4,6,9,5,4,2,7,4,5,5,7,4,3,4,3,5,5,5,7,4,8,5,3,5,6,4,4,5,7,8,4,7,3,5,5,6,6,6,5,5,4,3,7,5,4,4,4,6,5,6,8,5,9,7,7,6
149,9,10,7,8,4,5,4,1,11,12,6,10,13,7,6,9,5,5,9,5,8,4,10,3,3,8,1,9,8,5,4,4,4,5,4,4,5,1,3,8,5,11,7,3,10,9,7,12,7,9,5,7,5,3,2,4,15,5,3,5,3,3,5,8,4,7,6,6,4,10,4,6,5,10,3,2,6,3,9,8,10,5,3,8,4,3,7,10,4,5,8,8,7,5,3,7,9,10,6,3,4,2,4,5,2,5,2,3,6,5,5,8,8,12,11,4,5,2,6,5,6,5,3,3,6,5,8,3,5,4,9,11,2,7,7,8,10,9,4,7,2,5,9,5,3,4,7,9,2,10
150,6,5,11,5,9,8,7,6,6,4,9,4,9,3,12,7,8,11,3,4,4,1,3,6,8,6,2,4,4,6,7,6,7,4,5,7,3,6,11,6,8,9,5,5,7,7,8,8,3,9,8,7,7,2,6,3,5,10,10,4,8,16,6,8,2,3,8,12,5,5,9,8,9,9,3,7,6,8,4,9,9,7,5,6,8,7,4,3,6,7,8,5,5,7,9,13,3,10,8,4,6,7,8,8,5,7,14,7,6,7,4,13,7,8,5,12,6,3,4,8,10,5,12,9,3,5,11,6,11,9,9,8,7,12,5,1,8,5,6,10,16,11,4,3,4,7,9,9,6,3
151,3,2,5,4,6,3,5,2,6,12,5,4,6,3,2,4,10,5,7,5,4,8,3,3,3,2,8,2,4,6,3,8,7,3,2,3,10,6,3,4,3,14,6,2,6,13,10,5,5,8,3,6,7,8,4,2,5,7,9,6,5,9,9,5,4,5,9,2,3,5,6,5,6,7,12,5,5,6,3,4,3,7,5,4,10,4,8,7,6,4,5,2,6,5,3,4,6,4,5,3,6,4,9,3,3,5,5,5,6,5,4,7,15,4,2,7,4,2,7,8,6,6,4,11,3,5,4,6,3,7,6,12,2,2,2,6,7,6,6,6,8,5,6,2,7,4,5,6,4,4
152,4,9,9,5,6,5,7,7,6,9,4,8,4,3,4,5,4,5,7,3,5,7,5,6,6,5,5,4,8,5,8,4,6,6,5,4,3,8,4,4,6,8,6,6,7,6,7,5,3,6,8,6,6,3,5,8,7,7,13,5,2,6,4,6,7,7,5,7,6,6,3,6,7,7,4,5,9,3,5,4,7,4,8,7,8,4,4,5,10,9,5,7,4,4,8,4,5,6,4,6,6,2,4,7,4,5,4,6,6,6,4,4,3,2,5,6,4,6,3,6,6,4,5,5,7,5,5,4,4,3,6,5,4,7,7,4,5,5,5,4,9,6,7,5,9,5,6,11,4,6
153,8,5,3,2,8,3,8,5,8,5,3,10,3,11,2,3,5,4,4,4,5,5,6,6,4,8,5,6,6,3,8,8,3,8,7,5,6,3,4,7,5,5,5,5,5,6,3,3,8,6,5,6,2,5,6,4,5,2,9,7,6,10,4,6,8,3,7,7,6,6,4,2,8,9,8,2,3,6,4,4,3,4,3,5,5,7,7,9,6,3,4,5,4,4,4,6,2,4,6,8,9,5,3,10,7,5,5,3,5,3,4,4,4,5,10,5,7,6,4,3,4,9,8,5,5,9,4,4,5,7,3,3,6,4,5,3,5,8,7,3,3,7,4,7,4,3,6,7,4,7
154,2,3,2,8,2,12,5,6,2,9,4,4,8,4,4,3,3,4,9,2,4,2,6,4,5,5,7,3,5,5,11,6,3,6,2,2,2,2,9,11,3,4,4,4,8,3,14,3,8,3,9,6,3,6,3,5,6,3,4,3,5,7,3,2,4,4,5,5,4,4,5,5,7,3,7,2,4,2,6,6,6,5,5,4,8,4,3,4,4,4,10,4,5,6,5,7,7,3,4,7,4,5,4,4,8,2,4,3,6,7,6,2,4,5,7,2,5,5,5,5,3,5,12,4,8,3,9,7,8,8,7,3,3,4,3,3,4,7,5,3,6,8,5,8,10,4,2,8,4,4
155,4,7,7,9,8,12,11,4,7,10,7,5,6,7,7,11,10,5,6,8,8,11,6,9,8,7,5,9,8,7,10,10,4,9,9,5,5,8,5,8,4,8,7,10,10,6,7,3,5,12,9,9,6,5,7,11,9,9,7,6,9,5,8,5,6,9,7,8,7,14,3,2,5,15,12,10,7,8,10,9,13,6,7,2,10,4,8,10,15,9,5,10,6,5,3,10,4,11,5,9,9,5,5,4,5,11,6,6,11,10,5,4,9,5,10,5,3,8,8,8,4,9,9,10,7,5,9,3,5,3,9,9,7,11,10,8,6,11,8,6,6,6,8,4,9,10,9,8,11,6
156,2,6,4,3,5,4,2,2,4,4,6,3,3,2,4,7,7,5,5,2,12,6,6,4,9,6,2,3,4,7,6,5,3,5,7,3,2,8,3,3,4,7,3,3,8,4,5,2,5,4,4,7,5,5,5,5,5,2,4,6,6,3,3,4,7,2,4,6,9,9,2,11,3,4,6,2,6,5,8,3,7,3,5,6,4,3,4,6,7,7,2,6,5,7,4,7,5,3,4,6,8,7,4,5,2,2,6,4,5,4,5,5,4,3,6,3,9,8,5,3,4,7,3,8,8,10,8,5,4,1,5,6,4,3,2,4,6,7,3,4,7,6,2,2,3,4,4,2,4,3
157,3,6,3,5,5,4,7,6,6,2,4,6,3,7,4,2,8,5,9,4,4,6,7,5,3,3,7,4,2,3,6,2,5,6,2,4,4,4,4,4,4,2,7,3,7,9,4,4,8,8,10,3,6,10,8,7,8,4,10,7,4,6,9,3,5,4,7,5,9,2,7,5,11,10,8,8,7,6,5,3,6,3,7,8,2,7,4,4,6,7,8,5,4,11,6,7,2,2,4,9,7,5,3,5,6,6,4,2,4,3,3,10,8,4,7,5,6,4,6,5,11,5,6,4,10,10,4,9,5,5,5,11,6,7,10,7,6,4,6,3,7,6,7,6,6,6,5,4,3,2
158,8,9,10,6,4,10,8,9,5,6,4,5,5,3,4,4,3,3,4,3,10,4,3,6,2,6,5,6,4,5,3,7,6,7,4,7,6,4,3,5,3,3,3,6,4,7,4,4,5,3,2,5,4,4,3,11,3,4,5,4,3,6,8,2,6,3,5,9,4,4,5,5,8,4,4,12,10,6,5,11,7,4,3,11,4,7,4,4,4,3,5,7,7,6,3,6,3,3,5,5,6,4,5,8,4,3,7,4,5,4,4,3,7,3,5,4,10,5,4,7,8,9,3,4,4,5,7,3,7,4,4,4,4,6,5,4,4,10,10,4,5,4,5,4,4,6,10,5,4,5
159,5,3,10,3,12,4,5,8,7,6,4,3,5,3,14,6,7,9,3,10,2,10,5,4,8,5,3,9,4,3,2,8,12,3,7,6,6,6,9,7,8,5,4,4,6,5,8,13,2,9,6,3,8,10,5,8,4,12,3,6,6,8,4,7,7,10,10,3,10,9,8,11,5,6,8,3,7,5,2,9,10,13,8,10,5,3,3,7,7,6,3,3,3,10,6,3,5,9,5,6,6,9,4,4,6,7,5,6,12,6,5,6,8,3,4,7,12,7,6,3,9,4,7,5,7,7,5,8,5,8,5,12,9,6,5,6,6,4,9,5,11,7,6,5,7,3,3,7,12,6
160,7,5,3,5,6,3,9,10,4,5,7,3,5,6,10,3,10,5,8,7,5,8,3,5,7,4,5,2,5,8,10,4,6,5,3,6,10,11,7,12,8,6,9,10,5,5,5,5,8,11,7,5,5,6,9,6,6,6,7,13,4,2,6,6,4,4,7,9,8,7,9,11,5,5,10,7,6,9,9,3,3,3,7,5,5,7,7,5,3,10,9,7,6,14,6,7,6,5,7,9,4,6,10,5,4,9,3,10,2,9,5,7,4,5,6,3,5,9,4,5,6,5,6,6,10,7,8,9,4,4,6,10,9,6,11,9,8,5,11,5,6,10,3,4,8,6,6,5,3,3
161,6,4,7,6,6,4,9,3,3,5,7,5,6,5,10,6,8,6,6,4,6,5,8,5,6,6,6,2,5,8,4,5,6,4,8,2,5,4,6,4,5,2,7,2,4,4,6,8,6,7,5,5,7,3,4,9,5,5,3,1,5,3,9,4,2,4,3,3,7,5,4,2,7,6,5,5,7,4,4,2,6,9,12,8,3,6,6,4,3,3,5,8,4,7,7,6,10,3,7,7,4,6,4,9,4,5,4,5,5,9,6,6,7,5,3,4,5,5,6,4,6,5,8,7,7,8,5,5,5,4,5,5,5,6,5,4,3,7,5,6,4,4,5,6,3,11,6,6,3,3
162,7,6,5,8,6,8,14,8,9,4,4,12,5,9,7,11,7,10,12,7,5,7,7,9,8,8,10,7,7,14,5,7,5,7,10,12,4,11,5,10,13,12,12,9,7,11,7,7,7,12,15,8,10,11,14,6,9,11,7,9,11,10,6,6,10,8,16,10,6,9,7,9,7,8,6,4,8,11,5,5,4,4,6,6,7,5,7,9,10,7,4,11,9,7,7,14,5,10,10,9,7,5,5,13,6,8,7,10,7,4,9,9,10,7,13,5,7,9,10,11,14,6,11,8,7,10,4,17,14,12,11,8,6,5,7,6,9,9,14,13,5,12,9,8,10,13,8,13,5,6
163,4,5,6,6,2,6,5,3,5,6,9,7,4,5,2,4,7,7,6,7,6,3,6,4,5,7,3,7,3,7,5,6,4,5,6,12,3,5,8,6,7,8,5,5,9,2,6,11,6,5,4,5,4,5,6,7,6,4,4,8,5,7,6,8,8,6,7,5,5,11,6,8,5,7,7,7,5,6,6,5,5,2,6,3,7,7,5,7,8,5,7,4,8,10,3,6,3,9,3,4,6,4,8,5,5,6,6,5,4,6,8,4,5,6,9,5,7,3,11,4,5,5,4,4,9,5,5,4,10,4,3,10,3,5,4,10,5,7,5,6,10,4,6,6,6,4,5,7,8,7
164,7,5,2,5,3,4,4,9,2,4,4,8,5,4,2,2,7,5,2,8,6,3,3,7,4,5,5,6,4,6,5,4,2,4,3,3,3,4,4,4,4,3,10,6,3,7,4,5,8,9,1,8,4,5,9,4,4,5,7,4,4,4,6,7,4,3,2,7,4,8,10,2,4,5,3,2,4,5,6,4,1,5,3,3,5,5,5,3,10,5,8,10,8,3,7,6,6,5,5,5,3,6,3,5,5,9,3,13,4,2,5,9,4,5,4,3,4,6,4,3,2,7,9,4,1,3,4,9,2,2,2,6,4,8,5,7,4,4,6,4,3,4,5,6,6,6,8,6,5,6
165,7,4,4,9,8,7,2,5,6,4,6,4,4,10,9,5,10,3,7,3,4,5,5,3,6,3,3,7,6,4,4,2,2,2,7,3,7,4,2,5,6,5,4,6,3,4,6,11,4,6,5,7,10,4,5,5,6,7,4,7,5,6,7,6,6,4,6,7,6,5,3,3,5,10,7,5,4,5,2,3,4,7,10,5,7,5,7,4,7,6,8,4,5,7,6,9,9,2,2,10,2,7,4,4,2,8,3,9,6,5,4,3,5,5,4,12,5,8,7,2,4,8,6,6,8,5,4,5,3,7,2,2,6,5,6,4,2,5,6,2,3,4,4,5,6,4,4,8,3,7
166,7,2,5,4,11,4,5,3,7,3,9,4,4,4,5,4,12,7,5,3,4,7,3,7,5,7,5,2,4,8,3,3,3,10,4,3,3,5,4,6,4,2,4,4,2,7,4,6,2,7,3,6,2,15,2,2,6,5,3,6,6,4,12,6,9,10,7,4,2,2,2,3,4,2,3,3,8,7,8,7,4,2,15,3,2,4,2,5,5,8,4,3,6,4,6,5,2,4,3,8,8,4,7,4,2,6,5,12,5,8,10,6,7,6,10,4,4,3,2,6,2,11,12,5,9,2,6,3,2,3,9,5,3,4,4,7,10,2,9,5,6,12,2,5,5,3,6,8,8,5
167,4,4,4,8,8,3,5,3,6,4,3,5,4,5,5,8,15,7,9,6,6,5,8,7,8,8,6,4,6,8,9,11,4,4,7,5,5,3,5,4,8,3,5,5,9,8,6,17,8,9,3,8,6,5,8,5,8,7,6,3,4,5,10,3,8,14,4,3,4,5,5,7,5,8,15,3,12,11,6,9,4,5,7,7,9,5,7,5,3,4,7,8,8,8,7,6,3,6,3,8,5,8,7,13,4,5,4,9,7,4,5,7,4,8,7,6,7,4,5,4,7,3,7,10,7,3,5,3,5,7,3,4,6,8,3,4,5,5,8,4,3,10,9,5,5,2,8,5,5,2
168,9,11,6,6,6,6,5,6,4,5,6,7,9,9,5,9,5,6,6,7,5,4,7,4,7,4,5,8,8,8,8,8,8,6,9,8,6,5,10,6,5,9,4,8,7,5,5,5,9,6,8,3,6,5,9,3,10,6,3,12,3,9,7,7,6,6,6,9,8,3,5,3,4,2,7,7,8,6,7,12,7,6,5,3,8,8,2,5,8,6,5,9,6,7,6,4,6,6,10,4,9,10,6,4,9,6,6,10,12,9,5,11,6,6,11,4,7,6,4,4,8,2,2,7,5,8,3,3,4,8,6,7,6,3,4,7,5,4,10,3,7,6,4,7,3,8,5,6,7,5
169,3,5,6,5,4,7,6,12,6,14,4,3,10,4,6,6,4,9,6,7,3,6,7,9,8,8,8,5,5,10,4,13,7,5,7,9,12,7,10,5,7,3,5,9,5,5,3,8,6,7,8,13,8,5,7,8,4,7,9,3,10,4,3,6,4,4,7,5,7,4,6,10,11,5,8,5,4,5,3,4,4,7,11,13,5,8,4,6,7,11,7,9,5,6,5,6,4,7,10,7,5,5,7,10,4,5,3,5,4,8,8,5,8,11,5,9,6,5,9,5,8,7,3,7,2,5,7,7,6,10,8,7,11,9,6,5,4,5,8,7,7,5,13,7,7,3,6,9,4,5
170,8,9,3,12,2,6,4,9,3,8,8,11,3,6,8,4,6,3,7,7,7,4,4,11,1,5,5,3,8,5,10,8,5,3,8,5,6,8,6,9,4,6,10,7,7,9,3,8,5,7,5,8,8,3,5,2,5,4,6,9,10,6,5,6,9,7,6,6,6,7,8,4,6,6,11,8,5,4,11,5,6,6,8,6,5,7,7,7,4,8,6,6,2,4,7,4,9,7,6,4,3,6,5,4,9,10,3,10,8,3,4,9,9,2,4,6,5,7,4,4,8,9,8,7,10,8,3,13,3,10,9,3,5,5,7,6,3,5,3,7,4,5,5,6,6,8,7,5,15,7
171,6,7,4,5,6,5,5,6,7,7,6,9,4,6,6,5,6,9,8,6,9,4,4,6,5,9,5,5,5,5,7,8,5,9,4,6,7,6,8,7,9,4,8,6,6,10,6,17,4,8,4,15,9,9,6,5,8,5,8,7,5,9,8,5,7,4,3,4,6,5,6,6,4,5,5,6,3,5,6,7,8,10,5,5,6,3,6,4,6,6,11,5,2,6,11,7,4,8,8,6,3,6,4,9,4,10,9,5,3,4,8,3,8,3,2,7,5,7,8,4,5,7,9,3,4,5,5,7,5,5,6,8,8,5,6,8,7,5,7,15,9,5,5,6,5,5,4,8,10,6
172,7,12,15,5,3,14,12,12,9,4,4,5,9,8,12,3,4,17,8,6,7,9,12,7,3,5,4,5,7,7,10,4,14,4,11,3,8,9,6,2,3,7,4,15,3,2,2,9,13,6,12,11,4,10,7,8,19,4,5,15,18,21,10,4,10,6,9,3,7,8,3,17,8,7,6,18,5,3,4,4,16,6,4,20,4,8,14,12,4,7,10,5,8,10,4,15,10,9,12,4,8,6,13,7,10,11,2,10,16,3,16,11,7,10,4,2,7,4,7,10,7,10,7,6,5,2,3,24,4,3,4,8,18,4,5,14,11,4,18,3,5,10,2,6,4,5,8,4,7,4
173,4,9,8,4,9,25,20,15,16,14,8,23,13,4,9,19,7,6,9,10,8,17,13,9,13,24,17,17,8,8,11,10,7,20,20,18,6,9,7,13,8,11,25,3,27,7,21,24,25,35,7,8,9,27,24,10,12,6,15,21,8,16,7,6,7,27,13,12,11,6,12,19,6,12,9,6,30,19,7,8,13,12,9,6,17,9,13,16,5,9,6,17,10,31,6,6,6,6,5,10,12,16,13,16,13,17,7,14,8,17,21,10,30,9,12,8,19,20,18,14,15,31,13,13,12,25,9,9,13,4,20,11,8,6,6,20,20,6,6,11,13,10,19,8,16,7,7,11,11,16
174,5,9,14,10,15,14,9,17,16,14,10,4,3,5,4,8,6,16,12,9,7,13,10,9,9,14,13,9,17,6,6,17,9,12,9,5,4,7,12,3,17,25,15,15,12,17,19,8,9,9,22,8,5,3,18,5,12,14,9,9,4,14,7,12,15,15,12,4,14,14,6,11,14,10,12,6,8,7,5,4,9,5,6,5,10,11,7,11,8,7,16,6,4,16,14,7,11,11,21,15,7,10,11,10,7,13,6,5,10,7,8,9,9,12,7,7,4,6,13,7,5,8,9,9,6,5,10,15,13,10,8,22,19,20,14,10,9,8,17,6,6,17,11,8,8,23,16,11,16,16
175,10,8,5,6,10,3,3,11,6,2,4,6,8,7,9,7,9,11,6,9,9,5,6,8,3,8,6,9,4,11,3,7,3,10,6,2,5,10,10,4,3,7,3,3,7,5,2,7,4,4,6,3,4,6,2,2,6,7,3,9,3,5,4,5,4,4,3,9,3,3,4,3,4,4,10,9,3,5,6,5,5,7,3,10,7,11,7,4,4,3,3,5,6,6,4,6,4,9,4,7,6,6,4,11,10,8,5,3,5,4,3,7,7,3,4,3,11,4,6,5,6,9,5,7,4,6,10,4,6,3,8,5,12,4,7,7,6,3,5,6,13,6,8,9,10,8,5,8,7,7
176,4,6,6,5,6,4,9,6,9,4,8,3,7,4,6,9,8,9,7,9,11,5,6,5,8,4,4,7,5,6,7,12,9,5,7,4,4,7,5,4,7,6,7,8,3,7,7,9,9,8,5,4,4,7,7,2,3,2,4,5,4,7,3,5,3,5,3,6,8,5,7,8,8,4,6,6,7,3,2,3,7,6,7,7,7,8,3,7,5,9,6,9,3,4,5,3,11,4,5,7,7,11,4,6,10,4,6,2,4,6,8,6,4,5,10,6,7,10,4,6,4,7,10,7,7,11,7,10,2,7,8,8,5,4,6,5,4,7,5,3,6,6,10,3,9,6,10,4,2,4
177,5,5,6,9,4,9,7,3,8,9,10,15,9,8,8,9,6,7,9,11,6,3,4,3,3,6,6,5,4,2,5,3,8,10,13,5,6,7,5,5,2,6,10,7,6,5,8,5,7,9,4,13,6,2,9,3,4,4,8,6,2,7,3,11,11,10,6,4,8,7,4,6,7,6,5,4,9,8,4,6,11,9,5,8,12,4,7,7,4,8,5,9,5,9,10,3,10,13,4,8,6,2,13,5,5,8,5,4,2,9,2,5,6,3,6,11,9,5,14,4,8,11,6,3,4,8,7,4,5,4,6,3,7,6,7,6,5,5,8,13,11,9,8,3,6,4,5,4,6,5
178,17,9,15,9,11,4,6,5,6,7,12,12,13,9,6,4,4,5,5,10,9,4,12,13,11,5,9,6,11,3,17,4,5,10,8,3,8,6,8,10,7,10,5,4,4,7,8,5,10,7,15,8,15,3,9,4,15,11,6,4,9,10,16,5,10,14,3,2,5,6,6,8,2,2,16,6,3,17,7,4,11,9,11,10,6,9,15,6,5,7,14,6,6,14,5,5,6,9,8,6,10,5,11,9,7,6,6,7,13,5,4,6,3,5,3,6,14,8,9,19,14,5,6,6,3,8,6,5,9,3,6,11,3,10,7,6,10,9,3,5,9,3,11,8,4,5,2,16,5,13
